SaleID,OrderDate,CustomerID,ProductID,EmployeeID,Quantity,Discount,PaymentMethod,SalesChannel,OrderStatus,StoreID,UnitPrice,UnitCost,CustomerCity,StoreCity,Revenue,Cost,Profit,Tax
101698,2023-03-18,738,68,253,1,0,Apple Pay,Store,Cancelled,19,3470.93,2604,Tabuk,Tabuk,3470.93,2604,866.93,520.64
95909,2023-03-11,485,40,190,4,0,Apple Pay,Store,Returned,12,5424.43,3899,Madinah,Madinah,21697.72,15596,6101.72,3254.66
33227,2022-06-15,622,95,115,3,10,Visa,Store,Completed,15,5906.29,4870,Dammam,Dammam,15946.98,14610,1336.98,2392.05
163429,2023-11-20,953,179,249,1,0,Visa,Store,Completed,1,7270.61,5471,Riyadh,Riyadh,7270.61,5471,1799.61,1090.59
467187,2025-11-19,333,220,44,3,0,Mastercard,Store,Completed,19,6429.1,4601,Tabuk,Tabuk,19287.3,13803,5484.3,2893.1
488574,2025-12-30,510,123,255,1,15,Apple Pay,Store,Cancelled,5,3332.02,2569,Jeddah,Jeddah,2832.22,2569,263.22,424.83
326728,2024-12-31,586,3,222,3,0,Mada,Online,Completed,18,3262.66,2480,Riyadh,Jazan,9787.98,7440,2347.98,1468.2
174751,2023-11-26,472,97,229,2,10,STC Pay,Store,Cancelled,16,3685.29,2708,Dammam,Dammam,6633.52,5416,1217.52,995.03
312729,2024-11-20,105,182,149,3,5,STC Pay,Online,Returned,12,5130.26,3854,Jeddah,Madinah,14621.24,11562,3059.24,2193.19
310077,2024-11-19,717,33,68,5,0,STC Pay,Store,Completed,12,3540.73,2925,Madinah,Madinah,17703.65,14625,3078.65,2655.55
492565,2025-12-28,233,156,129,3,5,Mastercard,Online,Returned,10,3252.82,2583,Makkah,Makkah,9270.54,7749,1521.54,1390.58
173513,2023-11-12,537,126,235,1,10,Visa,Store,Completed,5,3670.42,2901,Jeddah,Jeddah,3303.38,2901,402.38,495.51
436730,2025-09-01,532,253,68,4,0,Apple Pay,Store,Completed,18,4257.34,3421,Jazan,Jazan,17029.36,13684,3345.36,2554.4
352907,2025-03-11,643,296,223,4,5,Mada,Store,Pending,6,1081.65,879,Jeddah,Jeddah,4110.27,3516,594.27,616.54
352997,2025-03-14,219,158,138,5,0,STC Pay,Online,Completed,11,6389.87,5254,Jeddah,Madinah,31949.35,26270,5679.35,4792.4
451566,2025-10-13,447,289,116,3,5,Apple Pay,Online,Completed,10,2171.48,1607,Jeddah,Makkah,6188.72,4821,1367.72,928.31
215835,2024-03-05,42,128,153,3,5,Mastercard,Online,Pending,12,4072.91,3353,Abha,Madinah,11607.79,10059,1548.79,1741.17
446544,2025-10-23,316,297,92,3,0,STC Pay,Store,Completed,4,550.28,407,Riyadh,Riyadh,1650.84,1221,429.84,247.63
357748,2025-03-07,346,158,90,1,0,Mastercard,Store,Returned,11,6389.87,5254,Madinah,Madinah,6389.87,5254,1135.87,958.48
214691,2024-03-28,733,56,115,3,0,Mada,Store,Completed,9,5963.21,4307,Makkah,Makkah,17889.63,12921,4968.63,2683.44
380074,2025-04-13,261,152,196,2,10,Visa,Online,Pending,16,5575.64,4313,Khobar,Dammam,10036.15,8626,1410.15,1505.42
435808,2025-09-26,587,1,198,1,15,Apple Pay,Store,Completed,11,5827.97,4536,Madinah,Madinah,4953.77,4536,417.77,743.07
357480,2025-03-03,803,251,161,2,0,Cash,Online,Cancelled,13,8364.13,6070,Khobar,Khobar,16728.26,12140,4588.26,2509.24
372489,2025-04-18,490,171,2,3,0,Apple Pay,Store,Cancelled,10,4706.07,3647,Makkah,Makkah,14118.21,10941,3177.21,2117.73
399002,2025-06-11,853,154,114,4,15,Mada,Store,Completed,12,5833.74,4351,Madinah,Madinah,19834.72,17404,2430.72,2975.21
415496,2025-07-23,174,63,194,3,0,Mastercard,Store,Completed,5,3975.4,3039,Jeddah,Jeddah,11926.2,9117,2809.2,1788.93
402707,2025-06-03,218,84,185,2,5,Apple Pay,Online,Completed,15,4901.32,4042,Taif,Dammam,9312.51,8084,1228.51,1396.88
415568,2025-07-07,413,266,213,2,20,Mastercard,Store,Completed,8,2816.57,2309,Jeddah,Jeddah,4506.51,4618,-111.49,675.98
421222,2025-08-10,15,88,234,2,5,Mada,Online,Completed,19,6838.0,5128,Khobar,Tabuk,12992.2,10256,2736.2,1948.83
407035,2025-07-18,9,4,116,3,5,Mada,Online,Completed,10,5648.59,4505,Khobar,Makkah,16098.48,13515,2583.48,2414.77
406428,2025-07-08,27,131,45,4,10,Cash,Store,Cancelled,18,3884.98,3008,Jazan,Jazan,13985.93,12032,1953.93,2097.89
423888,2025-08-29,457,277,246,4,0,Cash,Store,Returned,13,9260.25,7665,Khobar,Khobar,37041.0,30660,6381.0,5556.15
398338,2025-06-28,569,267,93,5,15,STC Pay,Store,Completed,11,2433.95,1864,Madinah,Madinah,10344.29,9320,1024.29,1551.64
159520,2023-10-18,769,75,206,4,0,Visa,Online,Returned,17,6212.48,5100,Riyadh,Abha,24849.92,20400,4449.92,3727.49
280018,2024-09-10,907,118,53,1,5,Mastercard,Online,Completed,4,5708.72,4393,Tabuk,Riyadh,5423.28,4393,1030.28,813.49
161603,2023-10-28,263,245,91,1,20,Apple Pay,Store,Completed,10,4619.53,3785,Makkah,Makkah,3695.62,3785,-89.38,554.34
281785,2024-09-08,809,93,246,5,0,Cash,Store,Returned,15,4185.21,3155,Dammam,Dammam,20926.05,15775,5151.05,3138.91
67022,2022-11-29,368,57,92,2,0,Cash,Store,Cancelled,19,5618.79,4198,Tabuk,Tabuk,11237.58,8396,2841.58,1685.64
157585,2023-10-04,59,261,241,2,0,STC Pay,Store,Completed,10,9058.48,6563,Makkah,Makkah,18116.96,13126,4990.96,2717.54
93562,2023-03-19,694,224,1,1,0,Cash,Store,Completed,2,5428.93,3973,Riyadh,Riyadh,5428.93,3973,1455.93,814.34
255388,2024-07-11,474,246,148,4,0,STC Pay,Store,Pending,12,5821.87,4261,Madinah,Madinah,23287.48,17044,6243.48,3493.12
95154,2023-03-19,696,83,253,2,20,STC Pay,Store,Completed,11,7553.3,5398,Madinah,Madinah,12085.28,10796,1289.28,1812.79
269632,2024-08-07,442,112,153,1,10,Apple Pay,Online,Completed,12,5946.88,4497,Dammam,Madinah,5352.19,4497,855.19,802.83
265045,2024-08-21,333,249,140,2,0,Mastercard,Store,Returned,19,4881.0,3525,Tabuk,Tabuk,9762.0,7050,2712.0,1464.3
259570,2024-07-28,662,230,171,3,10,Mastercard,Store,Completed,14,5370.14,4454,Khobar,Khobar,14499.38,13362,1137.38,2174.91
122854,2023-06-16,539,107,108,5,20,Mastercard,Online,Returned,9,6750.66,5119,Riyadh,Makkah,27002.64,25595,1407.64,4050.4
130773,2023-07-02,842,298,53,5,10,Mastercard,Store,Returned,20,1654.71,1218,Taif,Taif,7446.2,6090,1356.2,1116.93
53219,2022-10-31,221,207,242,3,5,Mastercard,Store,Cancelled,1,5731.84,4606,Riyadh,Riyadh,16335.74,13818,2517.74,2450.36
24869,2022-05-15,471,133,9,5,5,Cash,Store,Pending,20,3584.27,2971,Taif,Taif,17025.28,14855,2170.28,2553.79
87281,2023-02-03,711,173,72,2,10,Apple Pay,Store,Completed,19,5265.52,4325,Tabuk,Tabuk,9477.94,8650,827.94,1421.69
47356,2022-09-15,47,39,39,5,20,Mastercard,Store,Completed,11,3192.58,2618,Madinah,Madinah,12770.32,13090,-319.68,1915.55
23676,2022-04-27,92,55,258,2,5,Cash,Store,Returned,11,4728.64,3656,Madinah,Madinah,8984.42,7312,1672.42,1347.66
7154,2022-02-26,258,13,236,5,0,Mada,Store,Cancelled,8,3226.67,2494,Jeddah,Jeddah,16133.35,12470,3663.35,2420.0
178344,2023-12-16,853,215,172,5,20,Mada,Online,Cancelled,14,5779.57,4747,Madinah,Khobar,23118.28,23735,-616.72,3467.74
331525,2025-01-22,89,256,198,5,5,STC Pay,Store,Cancelled,18,1527.02,1127,Jazan,Jazan,7253.34,5635,1618.34,1088.0
98345,2023-03-28,726,157,27,1,0,Cash,Store,Returned,14,6487.48,4958,Khobar,Khobar,6487.48,4958,1529.48,973.12
236750,2024-05-05,261,133,21,2,10,STC Pay,Store,Completed,14,3584.27,2971,Khobar,Khobar,6451.69,5942,509.69,967.75
234746,2024-05-03,303,175,225,3,0,Apple Pay,Store,Completed,19,3921.21,3124,Tabuk,Tabuk,11763.63,9372,2391.63,1764.54
26949,2022-05-25,732,66,237,5,10,Mastercard,Store,Cancelled,13,6444.99,4790,Khobar,Khobar,29002.46,23950,5052.46,4350.37
43182,2022-08-24,274,27,54,4,0,STC Pay,Store,Completed,18,4338.0,3190,Jazan,Jazan,17352.0,12760,4592.0,2602.8
38886,2022-07-17,385,228,62,4,10,Mada,Store,Pending,17,6828.04,4908,Abha,Abha,24580.94,19632,4948.94,3687.14
313580,2024-11-22,554,121,255,3,15,Visa,Online,Cancelled,20,7170.74,5556,Jeddah,Taif,18285.39,16668,1617.39,2742.81
485787,2025-12-16,607,285,226,3,10,STC Pay,Online,Completed,18,1220.2,905,Madinah,Jazan,3294.54,2715,579.54,494.18
167275,2023-11-30,684,271,96,1,0,Mada,Online,Completed,8,9843.22,7469,Madinah,Jeddah,9843.22,7469,2374.22,1476.48
470131,2025-11-03,112,125,107,2,0,Cash,Store,Returned,12,4859.23,3785,Madinah,Madinah,9718.46,7570,2148.46,1457.77
302997,2024-11-30,982,245,198,2,0,Mada,Store,Completed,19,4619.53,3785,Tabuk,Tabuk,9239.06,7570,1669.06,1385.86
165066,2023-11-02,108,262,249,4,10,Cash,Online,Pending,20,5581.89,4629,Dammam,Taif,20094.8,18516,1578.8,3014.22
323688,2024-12-24,938,19,181,1,5,Mada,Store,Completed,17,5804.71,4796,Abha,Abha,5514.47,4796,718.47,827.17
458784,2025-11-14,346,97,93,5,0,STC Pay,Online,Completed,8,3685.29,2708,Madinah,Jeddah,18426.45,13540,4886.45,2763.97
468319,2025-11-24,2,254,81,2,0,Apple Pay,Store,Pending,8,2495.22,1978,Jeddah,Jeddah,4990.44,3956,1034.44,748.57
492467,2025-12-17,227,105,137,1,0,Apple Pay,Store,Cancelled,14,3724.88,3096,Khobar,Khobar,3724.88,3096,628.88,558.73
310748,2024-11-14,74,62,254,1,0,Mada,Store,Completed,20,5014.42,4058,Taif,Taif,5014.42,4058,956.42,752.16
499976,2025-12-24,229,16,155,4,5,Cash,Store,Completed,6,3785.36,3136,Jeddah,Jeddah,14384.37,12544,1840.37,2157.66
295915,2024-11-07,196,47,209,1,0,Visa,Store,Cancelled,8,3280.13,2728,Jeddah,Jeddah,3280.13,2728,552.13,492.02
455800,2025-10-06,43,214,69,1,0,Mastercard,Store,Completed,3,4906.43,3889,Riyadh,Riyadh,4906.43,3889,1017.43,735.96
358395,2025-03-07,202,186,75,1,5,Mada,Store,Pending,19,4376.18,3514,Tabuk,Tabuk,4157.37,3514,643.37,623.61
453922,2025-10-28,337,253,27,5,5,Cash,Store,Returned,15,4257.34,3421,Dammam,Dammam,20222.36,17105,3117.36,3033.35
211329,2024-03-10,334,94,47,4,0,STC Pay,Online,Pending,4,3677.44,2848,Madinah,Riyadh,14709.76,11392,3317.76,2206.46
362769,2025-03-21,265,296,148,5,10,Cash,Online,Completed,12,1081.65,879,Makkah,Madinah,4867.42,4395,472.42,730.11
372289,2025-04-01,707,275,227,2,0,STC Pay,Online,Completed,18,6802.0,5566,Riyadh,Jazan,13604.0,11132,2472.0,2040.6
366101,2025-04-26,974,90,225,3,0,Apple Pay,Online,Completed,18,3314.25,2745,Makkah,Jazan,9942.75,8235,1707.75,1491.41
429241,2025-09-02,361,148,256,3,0,STC Pay,Store,Cancelled,11,6979.37,5447,Madinah,Madinah,20938.11,16341,4597.11,3140.72
386691,2025-05-18,613,39,70,3,20,Visa,Store,Completed,8,3192.58,2618,Jeddah,Jeddah,7662.19,7854,-191.81,1149.33
413734,2025-07-18,7,282,201,4,5,Visa,Store,Returned,14,2464.3,1994,Khobar,Khobar,9364.34,7976,1388.34,1404.65
189138,2023-12-02,904,21,195,4,0,Cash,Store,Cancelled,9,3415.09,2787,Makkah,Makkah,13660.36,11148,2512.36,2049.05
409411,2025-07-07,445,149,64,5,15,STC Pay,Store,Pending,16,4933.38,3918,Dammam,Dammam,20966.87,19590,1376.87,3145.03
229975,2024-04-18,655,10,81,3,5,Visa,Online,Completed,7,4471.17,3454,Jeddah,Jeddah,12742.83,10362,2380.83,1911.42
404925,2025-07-07,341,228,249,2,5,Apple Pay,Store,Returned,18,6828.04,4908,Jazan,Jazan,12973.28,9816,3157.28,1945.99
155404,2023-10-11,90,221,90,2,0,Mastercard,Store,Pending,20,6731.39,5528,Taif,Taif,13462.78,11056,2406.78,2019.42
104766,2023-04-16,418,124,115,1,0,Cash,Store,Pending,9,4588.03,3413,Makkah,Makkah,4588.03,3413,1175.03,688.2
70951,2022-11-07,677,178,247,3,0,Cash,Store,Completed,20,3871.4,2990,Taif,Taif,11614.2,8970,2644.2,1742.13
158208,2023-10-04,610,272,234,1,15,Mada,Store,Returned,17,11719.96,9595,Abha,Abha,9961.97,9595,366.97,1494.3
161702,2023-10-07,39,124,83,2,0,Apple Pay,Store,Returned,19,4588.03,3413,Tabuk,Tabuk,9176.06,6826,2350.06,1376.41
238848,2024-05-27,801,188,66,3,0,Cash,Store,Completed,20,4144.59,3131,Taif,Taif,12433.77,9393,3040.77,1865.07
256097,2024-07-13,53,112,201,2,5,STC Pay,Online,Cancelled,16,5946.88,4497,Dammam,Dammam,11299.07,8994,2305.07,1694.86
94961,2023-03-02,682,58,70,1,5,Mada,Online,Returned,6,4221.68,3113,Taif,Jeddah,4010.6,3113,897.6,601.59
232264,2024-05-10,162,144,131,4,10,Mada,Store,Completed,7,5894.49,4377,Jeddah,Jeddah,21220.16,17508,3712.16,3183.02
263361,2024-08-24,159,60,237,4,10,Apple Pay,Online,Completed,19,4878.66,3507,Jazan,Tabuk,17563.18,14028,3535.18,2634.48
73236,2022-12-17,644,280,143,4,0,Apple Pay,Online,Cancelled,12,3532.98,2757,Tabuk,Madinah,14131.92,11028,3103.92,2119.79
192204,2024-01-21,716,232,174,3,15,STC Pay,Store,Pending,20,8385.55,6386,Taif,Taif,21383.15,19158,2225.15,3207.47
72828,2022-12-23,246,213,170,3,0,Visa,Store,Cancelled,15,5137.78,4031,Dammam,Dammam,15413.34,12093,3320.34,2312.0
204872,2024-02-17,918,141,233,2,0,STC Pay,Store,Completed,17,4877.16,3790,Abha,Abha,9754.32,7580,2174.32,1463.15
75970,2022-12-26,991,267,207,4,10,Mada,Online,Completed,17,2433.95,1864,Madinah,Abha,8762.22,7456,1306.22,1314.33
121612,2023-06-09,84,107,154,2,0,Apple Pay,Store,Cancelled,18,6750.66,5119,Jazan,Jazan,13501.32,10238,3263.32,2025.2
25515,2022-05-02,791,1,184,3,0,Apple Pay,Online,Completed,15,5827.97,4536,Khobar,Dammam,17483.91,13608,3875.91,2622.59
47152,2022-09-17,839,152,114,2,0,Cash,Store,Pending,10,5575.64,4313,Makkah,Makkah,11151.28,8626,2525.28,1672.69
25024,2022-05-17,780,201,109,5,0,Cash,Online,Completed,9,4150.46,3052,Jeddah,Makkah,20752.3,15260,5492.3,3112.84
83205,2023-01-15,198,257,255,5,0,Mada,Store,Cancelled,1,2264.78,1854,Riyadh,Riyadh,11323.9,9270,2053.9,1698.58
48581,2022-09-30,735,297,4,2,5,Mada,Store,Completed,15,550.28,407,Dammam,Dammam,1045.53,814,231.53,156.83
37341,2022-07-09,865,57,168,5,0,Visa,Store,Returned,17,5618.79,4198,Abha,Abha,28093.95,20990,7103.95,4214.09
42116,2022-08-12,245,261,169,3,20,Mada,Store,Pending,10,9058.48,6563,Makkah,Makkah,21740.35,19689,2051.35,3261.05
46332,2022-08-08,972,209,95,2,10,Mada,Online,Completed,8,7235.93,5200,Jazan,Jeddah,13024.67,10400,2624.67,1953.7
43817,2022-08-26,904,255,66,5,15,Mastercard,Store,Completed,9,1761.68,1371,Makkah,Makkah,7487.14,6855,632.14,1123.07
342847,2025-02-26,132,217,31,5,0,Mastercard,Store,Completed,20,7571.21,5431,Taif,Taif,37856.05,27155,10701.05,5678.41
199148,2024-02-19,802,258,252,5,5,Mada,Online,Completed,20,2891.68,2235,Madinah,Taif,13735.48,11175,2560.48,2060.32
141966,2023-08-10,267,74,18,1,5,Mada,Store,Returned,7,6607.88,5242,Jeddah,Jeddah,6277.49,5242,1035.49,941.62
480087,2025-11-02,256,179,15,3,0,STC Pay,Store,Completed,19,7270.61,5471,Tabuk,Tabuk,21811.83,16413,5398.83,3271.77
315560,2024-12-19,976,289,99,5,10,Mastercard,Store,Completed,18,2171.48,1607,Jazan,Jazan,9771.66,8035,1736.66,1465.75
175359,2023-11-23,447,75,171,2,5,STC Pay,Store,Returned,8,6212.48,5100,Jeddah,Jeddah,11803.71,10200,1603.71,1770.56
176368,2023-11-28,951,9,158,1,0,STC Pay,Online,Returned,13,5551.86,4567,Jeddah,Khobar,5551.86,4567,984.86,832.78
466613,2025-11-18,658,241,207,1,15,Mada,Store,Pending,5,6998.9,5092,Jeddah,Jeddah,5949.06,5092,857.06,892.36
486677,2025-12-14,422,94,39,5,0,Visa,Store,Pending,7,3677.44,2848,Jeddah,Jeddah,18387.2,14240,4147.2,2758.08
213693,2024-03-06,529,242,171,3,0,Cash,Store,Completed,18,6606.66,5419,Jazan,Jazan,19819.98,16257,3562.98,2973.0
447407,2025-10-13,325,44,32,2,15,Cash,Store,Completed,19,6854.91,5202,Tabuk,Tabuk,11653.35,10404,1249.35,1748.0
444199,2025-10-12,782,44,60,5,0,STC Pay,Store,Completed,11,6854.91,5202,Madinah,Madinah,34274.55,26010,8264.55,5141.18
378546,2025-04-08,210,135,4,4,10,Mada,Store,Returned,18,5138.14,4163,Jazan,Jazan,18497.3,16652,1845.3,2774.6
438053,2025-09-04,790,16,67,5,10,Mastercard,Store,Completed,19,3785.36,3136,Tabuk,Tabuk,17034.12,15680,1354.12,2555.12
385677,2025-05-18,963,192,160,2,0,Mastercard,Store,Cancelled,19,3823.31,2968,Tabuk,Tabuk,7646.62,5936,1710.62,1146.99
418876,2025-08-11,61,296,70,4,0,Apple Pay,Store,Completed,10,1081.65,879,Makkah,Makkah,4326.6,3516,810.6,648.99
414544,2025-07-08,918,135,76,5,10,Mastercard,Store,Completed,17,5138.14,4163,Abha,Abha,23121.63,20815,2306.63,3468.24
422459,2025-08-08,935,270,107,2,0,STC Pay,Store,Returned,19,8057.13,5880,Tabuk,Tabuk,16114.26,11760,4354.26,2417.14
223311,2024-04-10,678,162,55,4,20,Visa,Store,Cancelled,17,6695.21,5104,Abha,Abha,21424.67,20416,1008.67,3213.7
189710,2023-12-24,312,194,104,4,0,STC Pay,Store,Completed,11,5230.73,3748,Madinah,Madinah,20922.92,14992,5930.92,3138.44
179555,2023-12-05,781,27,245,1,0,Apple Pay,Online,Pending,19,4338.0,3190,Khobar,Tabuk,4338.0,3190,1148.0,650.7
227872,2024-04-08,842,24,142,4,20,Apple Pay,Online,Returned,12,3838.14,2906,Taif,Madinah,12282.05,11624,658.05,1842.31
423885,2025-08-02,757,285,78,1,0,STC Pay,Online,Completed,7,1220.2,905,Madinah,Jeddah,1220.2,905,315.2,183.03
275430,2024-09-17,309,197,60,4,10,Apple Pay,Store,Returned,4,6084.9,4495,Riyadh,Riyadh,21905.64,17980,3925.64,3285.85
273832,2024-09-07,987,22,217,4,0,STC Pay,Store,Completed,10,4486.47,3588,Makkah,Makkah,17945.88,14352,3593.88,2691.88
344447,2025-02-11,433,103,77,4,10,Mastercard,Online,Completed,7,4024.16,3125,Khobar,Jeddah,14486.98,12500,1986.98,2173.05
339673,2025-01-26,254,220,33,5,0,Visa,Store,Cancelled,19,6429.1,4601,Tabuk,Tabuk,32145.5,23005,9140.5,4821.82
64203,2022-11-17,926,150,175,3,10,Cash,Store,Completed,20,5888.76,4415,Taif,Taif,15899.65,13245,2654.65,2384.95
258488,2024-07-26,459,200,191,1,0,Apple Pay,Store,Completed,17,5069.69,3637,Abha,Abha,5069.69,3637,1432.69,760.45
147242,2023-09-19,99,40,61,1,20,Visa,Store,Completed,4,5424.43,3899,Riyadh,Riyadh,4339.54,3899,440.54,650.93
151289,2023-09-06,981,37,221,5,0,Cash,Online,Pending,18,5031.93,3632,Jeddah,Jazan,25159.65,18160,6999.65,3773.95
254387,2024-07-21,85,16,161,2,0,Mastercard,Online,Completed,13,3785.36,3136,Dammam,Khobar,7570.72,6272,1298.72,1135.61
236425,2024-05-01,809,92,208,3,0,Apple Pay,Online,Pending,17,4615.85,3444,Dammam,Abha,13847.55,10332,3515.55,2077.13
248639,2024-06-08,839,3,94,2,0,Mastercard,Online,Pending,8,3262.66,2480,Makkah,Jeddah,6525.32,4960,1565.32,978.8
146740,2023-09-13,707,176,249,4,10,STC Pay,Online,Cancelled,20,4215.75,3066,Riyadh,Taif,15176.7,12264,2912.7,2276.5
149742,2023-09-19,725,295,110,2,0,Visa,Store,Completed,14,368.13,264,Khobar,Khobar,736.26,528,208.26,110.44
151534,2023-09-27,628,152,10,5,0,STC Pay,Online,Cancelled,1,5575.64,4313,Makkah,Riyadh,27878.2,21565,6313.2,4181.73
101080,2023-03-22,649,101,111,1,20,Visa,Store,Returned,4,4637.15,3824,Riyadh,Riyadh,3709.72,3824,-114.28,556.46
200419,2024-02-13,640,238,68,1,0,STC Pay,Store,Completed,19,6491.48,5366,Tabuk,Tabuk,6491.48,5366,1125.48,973.72
204421,2024-02-16,907,101,200,3,0,Cash,Online,Completed,16,4637.15,3824,Tabuk,Dammam,13911.45,11472,2439.45,2086.72
141307,2023-08-04,466,280,84,3,5,Apple Pay,Store,Completed,19,3532.98,2757,Tabuk,Tabuk,10068.99,8271,1797.99,1510.35
201587,2024-02-25,780,117,116,3,0,Cash,Store,Cancelled,8,3303.73,2667,Jeddah,Jeddah,9911.19,8001,1910.19,1486.68
72606,2022-12-22,763,167,63,5,0,Cash,Online,Pending,5,4611.03,3545,Tabuk,Jeddah,23055.15,17725,5330.15,3458.27
114056,2023-05-08,550,256,142,3,5,Visa,Online,Completed,12,1527.02,1127,Madinah,Madinah,4352.01,3381,971.01,652.8
201961,2024-02-12,658,141,108,1,0,STC Pay,Store,Cancelled,8,4877.16,3790,Jeddah,Jeddah,4877.16,3790,1087.16,731.57
194533,2024-01-24,501,64,182,5,0,Apple Pay,Store,Completed,1,6595.51,4964,Riyadh,Riyadh,32977.55,24820,8157.55,4946.63
58296,2022-10-24,829,228,19,4,5,Mastercard,Store,Completed,18,6828.04,4908,Jazan,Jazan,25946.55,19632,6314.55,3891.98
16705,2022-03-03,591,274,127,2,0,STC Pay,Store,Completed,17,3616.0,2674,Abha,Abha,7232.0,5348,1884.0,1084.8
9970,2022-03-19,669,169,123,2,5,Mada,Store,Completed,18,5774.59,4441,Jazan,Jazan,10971.72,8882,2089.72,1645.76
81321,2023-01-16,552,46,160,3,0,Mastercard,Online,Completed,13,5641.53,4693,Taif,Khobar,16924.59,14079,2845.59,2538.69
14103,2022-03-31,902,12,9,2,0,STC Pay,Online,Completed,1,6005.56,4961,Tabuk,Riyadh,12011.12,9922,2089.12,1801.67
38026,2022-07-19,275,132,93,4,0,Apple Pay,Store,Pending,1,5466.05,3918,Riyadh,Riyadh,21864.2,15672,6192.2,3279.63
30733,2022-06-10,622,8,256,5,0,Mastercard,Online,Returned,20,7323.65,5440,Dammam,Taif,36618.25,27200,9418.25,5492.74
34166,2022-06-05,461,281,56,2,0,STC Pay,Online,Completed,4,1067.31,774,Jazan,Riyadh,2134.62,1548,586.62,320.19
419695,2025-08-06,94,133,246,3,5,STC Pay,Store,Completed,19,3584.27,2971,Tabuk,Tabuk,10215.17,8913,1302.17,1532.28
112754,2023-04-09,847,300,81,1,0,STC Pay,Store,Completed,12,1674.71,1320,Madinah,Madinah,1674.71,1320,354.71,251.21
321915,2024-12-17,117,125,107,3,0,Mastercard,Online,Completed,9,4859.23,3785,Dammam,Makkah,14577.69,11355,3222.69,2186.65
464823,2025-11-09,514,284,54,1,15,Mada,Online,Completed,4,1024.36,837,Jazan,Riyadh,870.71,837,33.71,130.61
177398,2023-11-08,331,25,203,4,0,Apple Pay,Online,Completed,16,4087.39,3069,Madinah,Dammam,16349.56,12276,4073.56,2452.43
476459,2025-11-10,210,175,230,2,10,STC Pay,Store,Returned,18,3921.21,3124,Jazan,Jazan,7058.18,6248,810.18,1058.73
173324,2023-11-21,45,55,2,5,5,Cash,Store,Completed,6,4728.64,3656,Jeddah,Jeddah,22461.04,18280,4181.04,3369.16
169100,2023-11-28,557,172,12,4,10,STC Pay,Store,Returned,20,7232.9,5207,Taif,Taif,26038.44,20828,5210.44,3905.77
322399,2024-12-06,222,212,95,4,10,Mada,Store,Completed,16,4103.45,3055,Dammam,Dammam,14772.42,12220,2552.42,2215.86
301207,2024-11-26,217,64,209,5,15,Cash,Store,Cancelled,2,6595.51,4964,Riyadh,Riyadh,28030.92,24820,3210.92,4204.64
170852,2023-11-11,843,135,173,1,0,Visa,Store,Pending,20,5138.14,4163,Taif,Taif,5138.14,4163,975.14,770.72
379292,2025-04-14,255,268,7,1,0,Mada,Online,Cancelled,1,4357.71,3157,Taif,Riyadh,4357.71,3157,1200.71,653.66
431312,2025-09-11,42,233,233,2,0,Mada,Online,Completed,19,8855.91,6349,Abha,Tabuk,17711.82,12698,5013.82,2656.77
442406,2025-10-02,314,62,229,1,15,Apple Pay,Store,Completed,17,5014.42,4058,Abha,Abha,4262.26,4058,204.26,639.34
374178,2025-04-30,45,121,218,5,0,Cash,Store,Cancelled,6,7170.74,5556,Jeddah,Jeddah,35853.7,27780,8073.7,5378.05
285642,2024-10-28,325,184,31,1,5,STC Pay,Store,Cancelled,19,6053.38,4696,Tabuk,Tabuk,5750.71,4696,1054.71,862.61
207632,2024-03-05,308,11,21,3,5,STC Pay,Store,Completed,18,6598.05,5045,Jazan,Jazan,18804.44,15135,3669.44,2820.67
449964,2025-10-31,531,26,54,4,15,Mastercard,Store,Cancelled,18,3967.13,3168,Jazan,Jazan,13488.24,12672,816.24,2023.24
210079,2024-03-14,121,52,30,1,0,STC Pay,Online,Completed,3,6198.92,5063,Riyadh,Riyadh,6198.92,5063,1135.92,929.84
291552,2024-10-07,531,4,26,3,0,STC Pay,Store,Completed,18,5648.59,4505,Jazan,Jazan,16945.77,13515,3430.77,2541.87
286007,2024-10-08,658,286,42,1,0,Apple Pay,Store,Completed,7,2759.39,1978,Jeddah,Jeddah,2759.39,1978,781.39,413.91
444073,2025-10-20,9,95,241,4,0,Visa,Online,Completed,19,5906.29,4870,Khobar,Tabuk,23625.16,19480,4145.16,3543.77
355727,2025-03-30,734,249,73,2,0,Mastercard,Online,Completed,6,4881.0,3525,Khobar,Jeddah,9762.0,7050,2712.0,1464.3
380943,2025-04-26,237,206,114,2,0,Apple Pay,Store,Cancelled,18,3535.36,2675,Jazan,Jazan,7070.72,5350,1720.72,1060.61
447336,2025-10-28,172,217,140,5,0,Mastercard,Store,Completed,3,7571.21,5431,Riyadh,Riyadh,37856.05,27155,10701.05,5678.41
179051,2023-12-05,720,137,155,2,0,Visa,Store,Completed,6,4138.95,3146,Jeddah,Jeddah,8277.9,6292,1985.9,1241.68
391453,2025-05-11,580,14,100,1,0,STC Pay,Store,Completed,16,5746.96,4371,Dammam,Dammam,5746.96,4371,1375.96,862.04
384977,2025-05-06,418,151,211,2,10,Mada,Online,Completed,17,5940.33,4331,Makkah,Abha,10692.59,8662,2030.59,1603.89
223682,2024-04-21,461,272,176,2,0,Apple Pay,Online,Returned,14,11719.96,9595,Jazan,Khobar,23439.92,19190,4249.92,3515.99
